city,state,lat,lng
East Palatka,Florida,29.6583026,-81.5984139
East Palestine,Ohio,40.8339509,-80.5403469
East Palo Alto,California,37.4688273,-122.1410751
East Peoria,Illinois,40.666149,-89.5800978
East Petersburg,Pennsylvania,40.1000381,-76.3541107
East Pittsburgh,Pennsylvania,40.3957108,-79.8384391
East Point,Georgia,33.6795531,-84.4393724
East Prairie,Missouri,36.7797776,-89.3856298
East Providence,Rhode Island,41.8137116,-71.3700545
East Riverdale,Maryland,38.9589741,-76.9084727
East Rochester,New York,43.112157,-77.483559
East Rockaway,New York,40.6420477,-73.6695747
East Rutherford,New Jersey,40.833989,-74.0970865
East St. Louis,Illinois,38.6244952,-90.1509429
East Stroudsburg,Pennsylvania,40.9995386,-75.1812913
East Syracuse,New York,43.0653446,-76.0785332
East Troy,Wisconsin,42.7851871,-88.4054374
East Wenatchee,Washington,47.4156824,-120.2931263
East Windsor,Connecticut,41.9156316,-72.6130726
East Windsor,New Jersey,40.099871,-74.320847
East York,Pennsylvania,39.9737093,-76.6863554
Eastchester,New York,40.9610563,-73.8064739
Eastham,Massachusetts,41.8301081,-69.973907
Easthampton,Massachusetts,42.266757,-72.66898
Eastlake,Ohio,41.659241,-81.4322092
Eastman,Georgia,32.1976729,-83.1776514
Easton,Pennsylvania,40.6916081,-75.2099866
Easton,Massachusetts,42.0245442,-71.1286594
Easton,Connecticut,41.2528738,-73.2973394
Easton,Maryland,38.7744952,-76.0763065
Eastover,South Carolina,33.8771147,-80.6922594
Eastpointe,Michigan,42.4683698,-82.9554746
Eastvale,California,33.9766799,-117.5598444
Eastview,Kentucky,37.588949,-86.0558003
Eaton,Ohio,39.7439398,-84.6364891
Eaton,Indiana,40.3403206,-85.3508046
Eaton,Colorado,40.5302582,-104.7113542
Eaton Rapids,Michigan,42.5092039,-84.655814
Eatontown,New Jersey,40.2962222,-74.0509725
Eau Claire,Michigan,41.9850452,-86.2997387
Eau Claire,Wisconsin,44.811349,-91.4984941
Eben Junction,Michigan,46.3549445,-86.9701471
Ebensburg,Pennsylvania,40.4851941,-78.7249573
Ecru,Mississippi,34.3531595,-89.0231192
Edcouch,Texas,26.2939604,-97.9605575
Eddystone,Pennsylvania,39.8601125,-75.3443562
Eddyville,Kentucky,37.0944971,-88.080301
Eden,North Carolina,36.4884715,-79.7667026
Eden Prairie,Minnesota,44.8546856,-93.470786
Edenton,North Carolina,36.057938,-76.6077213
Edgartown,Massachusetts,41.3890052,-70.5133599
Edgefield,South Carolina,33.7895774,-81.9295582
Edgeley,North Dakota,46.360359,-98.712049
Edgemere,Maryland,39.2420525,-76.448016
Edgerton,Ohio,41.4486619,-84.7480123
Edgewater,Colorado,39.7508575,-105.0638112
Edgewater,Florida,28.9616138,-80.9850447
Edgewater,Maryland,38.9346773,-76.5532021
Edgewater,New Jersey,40.8270448,-73.975694
Edgewater Park,New Jersey,40.0681666,-74.9007218
Edgewood,Maryland,39.4187194,-76.2944016
Edgewood,Washington,38.9226131,-77.0005375
Edgewood,Florida,28.4783236,-81.3703747
Edgewood,Kentucky,39.0186719,-84.581888
Edinboro,Pennsylvania,41.8742225,-80.1317236
Edinburg,Texas,26.3013982,-98.1624501
Edinburg,Virginia,38.8209466,-78.5658453
Edinburgh,Indiana,39.3542176,-85.9666577
Edison,New Jersey,40.5382375,-74.3945173
Edmeston,New York,42.6978509,-75.2437763
Edmond,Oklahoma,35.6571367,-97.4649038
Edmonds,Washington,47.8105738,-122.3774952
Edmonton,Kentucky,36.9800563,-85.6121906
Edna,Texas,28.9772626,-96.6462526
Edwards,Colorado,39.624457,-106.6308524
Edwards,Illinois,38.410254,-88.0584362
Edwards Air Force Base,California,34.900814,-117.9439533
Edwardsburg,Michigan,41.7956038,-86.0808384
Edwardsville,Illinois,38.8114364,-89.953157
Edwardsville,Kansas,39.0611154,-94.8196847
Effingham,Illinois,39.1201433,-88.54348
Effingham,South Carolina,34.0579372,-79.7531209
Effort,Pennsylvania,40.9389804,-75.4360112
Egg Harbor City,New Jersey,39.5287282,-74.6479364
Egg Harbor Township,New Jersey,39.3618588,-74.5820136
Eglin Air Force Base,Florida,30.461382,-86.5468344
Eighty Four,Pennsylvania,40.1827171,-80.1331455
El Cajon,California,32.7947731,-116.9625269
El Campo,Texas,29.1966405,-96.2696867
El Centro,California,32.792,-115.5630514
El Cerrito,California,33.8410146,-117.5207978
El Dorado,Kansas,37.81724,-96.8622524
El Dorado,Arkansas,33.20763,-92.6662674
El Dorado Hills,California,38.6795051,-121.059366
El Dorado Springs,Missouri,37.8769799,-94.0213303
El Lago,Texas,29.5710406,-95.0440812
El Macero,California,38.5468508,-121.6941268
El Mirage,Arizona,33.6130338,-112.3244866
El Monte,California,36.7014631,-118.7559974
El Paso,Illinois,40.7392018,-89.0164626
El Paso,Texas,31.7754152,-106.4646348
El Reno,Oklahoma,35.532198,-97.9550578
El Segundo,California,33.917028,-118.4156337
El Sobrante,California,37.9774476,-122.2949894
Elba,Alabama,31.4146108,-86.0677243
Elberfeld,Indiana,38.1597668,-87.4483482
Elbert,Colorado,39.3138822,-104.0868973
Elberta,Alabama,30.4139,-87.5921457
Elberton,Georgia,34.1112226,-82.8670839
Elbridge,New York,43.0345105,-76.4479914
Elburn,Illinois,41.8922499,-88.4723014
Eldersburg,Maryland,39.4037147,-76.9502567
Eldon,Missouri,38.3494456,-92.5805241
Eldora,Iowa,42.360816,-93.0996464
Eldorado,Illinois,37.8136583,-88.4381029
Eldorado,Texas,30.8601112,-100.5991425
Eldridge,Iowa,41.6580864,-90.5845823
Eleva,Wisconsin,44.5757974,-91.4701576
Elgin,Texas,30.349351,-97.3705762
Elgin,South Carolina,34.1709826,-80.794252
Elgin,Minnesota,44.1291133,-92.2380006
Elgin,Illinois,42.0362009,-88.2861524
Elgin,Oklahoma,34.7803469,-98.292273
Elida,Ohio,40.7886618,-84.203839
Elizabeth,Pennsylvania,40.2692367,-79.8897706
Elizabeth,Colorado,39.3602863,-104.59687
Elizabeth,Indiana,38.1211819,-85.9741324
Elizabeth,New Jersey,40.6639916,-74.2107006
Elizabeth,West Virginia,39.0633754,-81.3952725
Elizabeth City,North Carolina,36.2956836,-76.2247697
Elizabethton,Tennessee,36.3487196,-82.2106876
Elizabethtown,Illinois,37.4459108,-88.305099
Elizabethtown,Indiana,39.1350522,-85.8133147
Elizabethtown,Kentucky,37.693952,-85.8591285
Elizabethtown,North Carolina,34.6293372,-78.6052899
Elizabethtown,Pennsylvania,40.153364,-76.6042521
Elizabethville,Pennsylvania,40.5489742,-76.8119151
Elk City,Oklahoma,35.4119944,-99.4042592
Elk Creek,California,41.659468,-123.3193276
Elk Grove,California,38.4087993,-121.3716178
Elk Grove Village,Illinois,42.0041236,-87.9706457
Elk Mound,Wisconsin,44.87885,-91.6871125
Elk Point,South Dakota,42.6833303,-96.6836475
Elk River,Minnesota,45.3038538,-93.5671825
Elk Run Heights,Iowa,42.4669324,-92.256572
Elkatawa,Kentucky,37.5570338,-83.4268483
Elkhart,Indiana,41.6819935,-85.9766671
Elkhorn,Wisconsin,42.6727927,-88.5445447
Elkin,North Carolina,36.2443013,-80.8484043
Elkins,West Virginia,38.925927,-79.8466552
Elkins Park,Pennsylvania,40.0712174,-75.127639
Elkmont,Alabama,34.9289743,-86.9738959
Elko,Nevada,40.8324188,-115.7630982
Elko New Market,Minnesota,44.5631206,-93.3237417
Elkridge,Maryland,39.2128338,-76.7137155
Elkton,Virginia,38.4079075,-78.6236329
Elkton,Maryland,39.6065073,-75.8330934
Elkton,Florida,29.7830248,-81.4259091
Elkview,West Virginia,38.4311187,-81.4756269
Ellabell,Georgia,32.1235368,-81.4856673
Ellendale,North Dakota,46.00275,-98.527046
Ellensburg,Washington,46.9970635,-120.5451223
Ellenton,Florida,27.517143,-82.548708
Ellenville,New York,41.7170379,-74.39571
Ellenwood,Georgia,33.6101096,-84.287978
Ellettsville,Indiana,39.2339348,-86.6250008
Ellicott City,Maryland,39.2673284,-76.7983067
Ellijay,Georgia,34.6950278,-84.4827394
Ellisville,Missouri,38.5946373,-90.584838
Ellsworth,Illinois,40.4503125,-88.7167336
Ellsworth,Kansas,38.6942009,-98.2149289
Ellsworth,Maine,44.5434831,-68.4201819
Ellwood City,Pennsylvania,40.8617303,-80.2864515
Elm Grove,Wisconsin,43.0430679,-88.078978
Elm Hall,Michigan,43.3650318,-84.8352896
Elm Mott,Texas,31.6715215,-97.1000553
Elma,Iowa,43.2466362,-92.4360102
Elma,Washington,47.0034291,-123.4087692
Elma Center,New York,42.8297816,-78.636138
Elmendorf,Texas,29.2560731,-98.3327903
Elmhurst,Illinois,41.8994745,-87.9403418
Elmira,New York,42.0897965,-76.8077338
Elmont,New York,40.700936,-73.712909
Elmore,Alabama,32.5801231,-86.125195
Elmore City,Oklahoma,34.6228594,-97.3964138
Elmsford,New York,41.0550969,-73.8201338
Elmwood Park,Illinois,41.9205931,-87.8160169
Elmwood Park,New Jersey,40.9039878,-74.118476
Elon,North Carolina,36.1029132,-79.5066895
Eloy,Arizona,32.7557002,-111.5550419
Elsmere,Kentucky,39.0125608,-84.6046663
Elverson,Pennsylvania,40.1567641,-75.8327088
Elverta,California,38.713791,-121.4627326
Elwood,Indiana,40.2769834,-85.8419246
Elwood,Illinois,41.4039201,-88.1117242
Ely,Minnesota,47.9032372,-91.8670873
Ely,Nevada,39.2473992,-114.8902768
Elyria,Ohio,41.368251,-82.1065757
Elysburg,Pennsylvania,40.8645306,-76.5524555
Embarrass,Minnesota,47.65909,-92.197947
Emerald Hills,California,32.7167187,-117.081141
Emerald Isle,North Carolina,34.6779399,-76.9507762
Emerson,New Jersey,40.976209,-74.0262505
Emeryville,California,37.8314089,-122.2865266
Eminence,Kentucky,38.3700683,-85.1805105
Emmaus,Pennsylvania,40.5395421,-75.4968502
Emmett,Idaho,43.8734979,-116.4993012
Emmitsburg,Maryland,39.7045417,-77.3269307
Emory,Texas,32.874566,-95.7655183
Emporia,Kansas,38.4040054,-96.181623
Emporia,Virginia,36.6937606,-77.5357141
Emporium,Pennsylvania,41.5114521,-78.2352872
Encinitas,California,33.0369867,-117.2919818
Endicott,New York,42.098408,-76.0493684
Enfield,Connecticut,41.9789387,-72.5755109
Enfield,North Carolina,36.1809865,-77.6666415
England,Arkansas,34.5442609,-91.9690285
Englewood,New Jersey,40.8928771,-73.9726381
Englewood,Ohio,39.8775553,-84.3021673
Englewood,Colorado,39.6482059,-104.9879641
Englewood,Florida,26.9620053,-82.3525952
Englewood Cliffs,New Jersey,40.8853773,-73.9523597
English,Indiana,38.3345045,-86.4641498
Englishtown,New Jersey,40.2973319,-74.3582041
Enid,Oklahoma,36.3967623,-97.8791341
Ennis,Texas,32.3293111,-96.6252679
Enola,Pennsylvania,40.2853013,-76.9358463
Enon,Ohio,39.8781151,-83.9368765
Enterprise,Oregon,45.4258114,-117.2780121
Enterprise,Alabama,31.3151708,-85.8552161
Enumclaw,Washington,47.2047793,-121.9916371
Ephrata,Pennsylvania,40.1799111,-76.1789242
Ephrata,Washington,47.3176385,-119.5536491
Epping,New Hampshire,43.0394461,-71.0730253
Epsom,New Hampshire,43.223191,-71.332169
Erie,Michigan,41.7934538,-83.4971152
Erie,Pennsylvania,42.1294712,-80.0852695
Erie County,New York,42.7164263,-78.7620327
Erlanger,Kentucky,39.0167275,-84.6007773
Erwin,Tennessee,36.1451082,-82.4168055
Erwin,North Carolina,35.3268292,-78.676128
Escalon,California,37.7974273,-120.9966033
Escanaba,Michigan,45.7455707,-87.0647434
Escondido,California,33.1216751,-117.0814849
Española,New Mexico,36.0028011,-106.0578009
Essex,Connecticut,41.3528867,-72.4158774
Essex,Maryland,39.3075071,-76.4790355
Essex,Vermont,44.7065484,-71.7344471
Essex County,New Jersey,40.7913922,-74.2479444
Estacada,Oregon,45.2892636,-122.3362176
Estancia,New Mexico,34.7583935,-106.0558507
Estero,Florida,26.4381474,-81.8067537
Estes Park,Colorado,40.336359,-105.5310749
Estherville,Iowa,43.4016255,-94.832764
Estill Springs,Tennessee,35.2706372,-86.1280417
Etlan,Virginia,38.5254025,-78.2625022
Etna,Ohio,39.957562,-82.6819548
Etna,Pennsylvania,40.5035986,-79.9484404
Etna,California,41.456807,-122.894755
Euclid,Ohio,41.5931049,-81.5267873
Eudora,Arkansas,33.109566,-91.2620567
Eudora,Kansas,38.9433372,-95.0985808
Eufaula,Alabama,31.8912717,-85.1454876
Eufaula,Oklahoma,35.2873206,-95.5824846
Eugene,Oregon,44.0505054,-123.0950506
Euless,Texas,32.8457865,-97.0667142
Eunice,Louisiana,30.4943669,-92.4176324
Eureka,Utah,39.9541166,-112.1202235
Eureka,Montana,48.8799647,-115.0535001
Eureka,Missouri,38.5025537,-90.6279044
Eureka,California,40.8020712,-124.1636729
Eureka,Illinois,40.7213015,-89.2726708
Eureka,Kansas,37.8239167,-96.2891703
Eureka Springs,Arkansas,36.4000796,-93.7392419
Eustis,Florida,28.8518171,-81.7108553
Evans,Washington,48.7135159,-118.0252655
Evans,Georgia,32.1613648,-81.8980725
Evans,Colorado,40.3763701,-104.6921874
Evans City,Pennsylvania,40.7692321,-80.062838
Evanston,Illinois,42.0447388,-87.6930459
Evanston,Wyoming,41.2682462,-110.9637586
Evansville,Indiana,37.9747645,-87.5558483
Evansville,Wisconsin,42.7803486,-89.2992249
Evansville,Wyoming,42.861429,-106.269533
Evart,Michigan,43.900575,-85.258097
Everett,Massachusetts,42.40843,-71.0536625
Everett,Pennsylvania,40.0114711,-78.3733484
Everett,Washington,47.9673056,-122.2013998
Evergreen,Alabama,31.4334994,-86.9569176
Evergreen,Colorado,39.6361637,-105.321458
Evergreen Park,Illinois,41.720136,-87.7013258
Everman,Texas,32.630968,-97.2891817
Evesham Township,New Jersey,39.851752,-74.8917412
Evinston,Florida,29.4869149,-82.2312099
Ewa Beach,Hawaii,21.315603,-158.008804
Ewing Township,New Jersey,40.2624865,-74.7996838
Excelsior,Minnesota,44.9032963,-93.5663455
Excelsior Springs,Missouri,39.3417244,-94.2223507
Exchange,West Virginia,47.5156127,-92.5701953
Exeter,New Hampshire,42.981477,-70.9478343
Exeter,Rhode Island,41.5774793,-71.5376881
Exmore,Virginia,37.5318069,-75.8229914
Export,Pennsylvania,40.4181235,-79.625599
Exton,Pennsylvania,40.0289955,-75.6207651
Eyota,Minnesota,43.9887507,-92.2292396
Fabens,Texas,31.5033451,-106.1522314
Factoryville,Pennsylvania,41.5631327,-75.7826932
Fair Grove,Missouri,37.3839335,-93.1512961
Fair Lawn,New Jersey,40.9403762,-74.1318096
Fair Oaks,California,39.3784978,-123.3413984
Fairbanks,Alaska,64.837845,-147.716675
Fairbanks North Star,Alaska,64.8649039,-146.7751619
Fairborn,Ohio,39.8208998,-84.0193858
Fairburn,Georgia,33.5670562,-84.5810418
Fairbury,Nebraska,40.137225,-97.180591
Fairfax,California,37.9872935,-122.5879674
Fairfax,South Carolina,32.9585379,-81.2372124
Fairfax,Vermont,44.6653272,-73.008749
Fairfax,Virginia,38.8462236,-77.3063733
Fairfax Station,Virginia,38.800859,-77.3256803
Fairfield,Alabama,33.4859402,-86.9119366
Fairfield,California,38.2493581,-122.0399663
Fairfield,Idaho,43.347039,-114.793247
Fairfield,Illinois,38.378937,-88.3597684
Fairfield,Iowa,41.0087364,-91.9626486
Fairfield,Maine,44.588511,-69.599075
Fairfield,Montana,47.614673,-111.980279
Fairfield,New Jersey,40.8837102,-74.3059823
Fairfield,Pennsylvania,39.7873173,-77.3685984
Fairfield,Utah,40.2621714,-112.0929961
Fairfield Bay,Arkansas,35.5942441,-92.2779324
Fairforest,South Carolina,34.1679022,-82.1020646
Fairhaven,Massachusetts,41.6376043,-70.9036487
Fairhope,Alabama,30.507956,-87.8974292
Fairlawn,Ohio,41.1326644,-81.6262051
Fairlawn,Virginia,37.7762366,-79.9820011
Fairless Hills,Pennsylvania,40.178142,-74.8564446
Fairmont,Minnesota,43.6521775,-94.4610832
Fairmont,West Virginia,39.4850848,-80.1425781
Fairmount,Georgia,34.4362013,-84.6999346
Fairmount,Indiana,40.4153179,-85.6505317
Fairplay,Colorado,39.2251888,-106.0019519
Fairplay,Maryland,39.5364871,-77.7474933
Fairport,New York,43.0993,-77.443014
Fairport Harbor,Ohio,41.7519155,-81.2723464
Fairview,Tennessee,35.4547958,-84.5604882
Fairview,Pennsylvania,41.0145075,-79.7428275
Fairview,Oregon,45.5385457,-122.4330512
Fairview,Texas,33.1578325,-96.6318301
Fairview,North Carolina,35.9098789,-77.5452497
Fairview,New Jersey,40.8126006,-73.999028
Fairview,Illinois,40.6333724,-90.1637318
Fairview,Oklahoma,36.2689248,-98.4798009
Fairview Heights,Illinois,38.5889386,-89.990382
Fairview Park,Ohio,41.4461727,-81.8526519
Faith,South Dakota,45.023182,-102.0357649
Falcon,Mississippi,34.393164,-90.2564825
Falcon Heights,Minnesota,44.9898128,-93.1762507
Falconer,New York,42.11867,-79.19838
Falfurrias,Texas,27.2247328,-98.1462397
Fall City,Washington,47.565176,-121.8889077
Fall Creek,Wisconsin,44.6679163,-91.8255587
Fall River,Massachusetts,41.7010642,-71.1546367
Fallbrook,California,33.3764196,-117.2511466
Falling Waters,West Virginia,39.5592639,-77.8908301
Fallon,Nevada,39.4738129,-118.7783956
Falls Church,Virginia,38.882334,-77.1710914
Falls City,Nebraska,40.0608352,-95.6019294
Falls City,Texas,28.9824418,-98.0170297
Fallston,Maryland,39.5145515,-76.4110732
Falmouth,Kentucky,38.6767366,-84.3304592
Falmouth,Maine,43.729525,-70.241993
Falmouth,Massachusetts,41.5514979,-70.6147519
Falmouth,Virginia,38.3240166,-77.4683177
Fancher,New York,43.2447815,-78.0911291
Fanwood,New Jersey,40.6409041,-74.3836416
Far Hills,New Jersey,40.684268,-74.6357148
Fargo,Minnesota,46.8474456,-96.7711558
Fargo,North Dakota,46.877229,-96.789821
Faribault,Minnesota,44.2949637,-93.268827
Farmers Branch,Texas,32.9265137,-96.8961151
Farmersville,Ohio,39.6795,-84.4291132
Farmersville,Texas,33.1632162,-96.3603548
Farmerville,Louisiana,32.7734728,-92.4056986
Farmingdale,New Jersey,40.1965018,-74.1684757
Farmingdale,New York,40.7328811,-73.4458564
Farmington,Utah,40.9804423,-111.8874688
Farmington,New York,42.9832214,-77.3089608
Farmington,New Mexico,36.729067,-108.2054644
Farmington,Missouri,37.7803037,-90.4226371
Farmington,Connecticut,41.7198216,-72.8320435
Farmington,Maine,44.671094,-70.151825
Farmington,Minnesota,44.6402434,-93.1435497
Farmington,California,37.926645,-120.9853592
Farmington,Arkansas,36.0420248,-94.2471515
Farmington Hills,Michigan,42.4853125,-83.3771553
Farmingville,New York,40.8312096,-73.029552
Farmville,North Carolina,35.5954381,-77.5852496
Farmville,Virginia,37.3024713,-78.3923813
Fayette,Alabama,33.7303493,-87.7419088
Fayette,Missouri,39.1458654,-92.6837943
Fayette City,Pennsylvania,40.1003509,-79.840601
Fayetteville,West Virginia,38.0531294,-81.1039858
Fayetteville,Pennsylvania,40.4389574,-80.2136699
Fayetteville,Ohio,39.1867298,-83.9321521
Fayetteville,Tennessee,35.1520267,-86.5705509
Fayetteville,New York,43.0297887,-76.0043643
Fayetteville,Georgia,33.4487257,-84.4549262
Fayetteville,North Carolina,35.0525759,-78.878292
Fayetteville,Arkansas,36.0625843,-94.1574328
Feasterville-Trevose,Pennsylvania,40.1513276,-74.9887335
Federal Way,Washington,47.313494,-122.3393103
Fellsmere,Florida,27.767806,-80.6014442
Felton,California,37.0513364,-122.0732906
Felton,Delaware,39.0084464,-75.5779807
Fennville,Michigan,42.5941052,-86.1045955
Fenton,Michigan,42.7978061,-83.7049498
Fenton,Missouri,38.5131989,-90.4400578
Ferdinand,Indiana,38.223944,-86.8622155
Fergus Falls,Minnesota,46.283015,-96.077558
Fern Glen,Pennsylvania,40.9467525,-76.1588224
Fern Park,Florida,28.6491649,-81.3511796
Fernandina Beach,Florida,30.6696818,-81.4625919
Ferndale,Michigan,42.4605917,-83.1346478
Ferndale,Washington,48.8466698,-122.5897235
Fernley,Nevada,39.6079951,-119.2518245
Ferris,Texas,32.5340262,-96.6655488
Fertile,Minnesota,47.5360723,-96.2802293
Festus,Missouri,38.2207112,-90.3959504
Fieldon,Illinois,39.1086589,-90.4984514
Fields,Louisiana,30.5263112,-93.5748915
Fife,Washington,47.2359524,-122.3626381
Fifty-Six,Arkansas,35.9575734,-92.2184879
Fillmore,New York,42.4661754,-78.115008
Fillmore,Utah,38.9688524,-112.3235487
Findlay,Ohio,41.0413873,-83.6503982
Finksburg,Maryland,39.4928811,-76.8894232
Finleyville,Pennsylvania,40.2522922,-80.0028294
Fircrest,Washington,47.2317185,-122.5143049
Firestone,Colorado,40.1124839,-104.9366436
Fishers,Indiana,39.9555928,-86.0138729
Fishersville,Virginia,38.1009639,-78.9697305
Fishkill,New York,41.5355745,-73.898702
Fitchburg,Wisconsin,43.0020919,-89.423817
Fitchburg,Massachusetts,42.5834228,-71.8022956
Fitzgerald,Georgia,31.7149082,-83.2526545
Flagstaff,Arizona,35.1987522,-111.6518229
Flanagan,Illinois,40.8780891,-88.8611818
Flandreau,South Dakota,44.049416,-96.595324
Flasher,North Dakota,46.456113,-101.232643
Flat Rock,Michigan,42.0964314,-83.2918744
Flat Rock,North Carolina,36.0509611,-81.8609446
Flatwoods,Kentucky,38.5225805,-82.7171081
Fleetwood,Pennsylvania,40.4539828,-75.8179764
Fleming Island,Florida,30.0932963,-81.7189835
Flemingsburg,Kentucky,38.4222995,-83.7338076
Flemington,New Jersey,40.5079815,-74.8606466
Flemington,West Virginia,39.2666341,-80.1319715
Fletcher,North Carolina,35.4306712,-82.5012316
Flint,Michigan,43.0171773,-83.7236024
Flint,Texas,32.2031228,-95.3489561
Flora,Illinois,38.6689364,-88.4856042
Flora,Indiana,40.5472587,-86.5244434
Floral City,Florida,28.7499876,-82.2967581
Floral Park,New York,40.7246999,-73.7048024
Florala,Alabama,31.00518,-86.3280018
Florence,South Carolina,34.1984435,-79.7671658
Florence,Oregon,43.982672,-124.099839
Florence,Kentucky,38.9989499,-84.6266111
Florence,Texas,30.8412954,-97.7936268
Florence,Arizona,33.0314508,-111.3873431
Florence,Alabama,34.79981,-87.677251
Florence,Colorado,38.3902777,-105.1185988
Florence Township,New Jersey,40.0944185,-74.7848329
Floresville,Texas,29.1335781,-98.1561192
